150;2.5;185
150;2.5;240
270;2.5;65
30;2.5;310
30;2.5;355
90;7.5;245
90;7.5;300
130;7.5;205
130;7.5;260
170;7.5;160
170;7.5;225
210;7.5;120
210;7.5;185
250;7.5;80
250;7.5;140
250;7.5;145
290;7.5;45
290;7.5;100
330;7.5;10
330;7.5;55
10;7.5;330
10;7.5;15
50;7.5;290
50;7.5;335
101.25;12.5;233.75
101.25;12.5;293.75
123.75;12.5;206.25
123.75;12.5;271.25
123.75;12.5;276.25
146.25;12.5;168.75
146.25;12.5;173.75
146.25;12.5;178.75
146.25;12.5;183.75
146.25;12.5;253.75
168.75;12.5;146.25
168.75;12.5;151.25
168.75;12.5;156.25
191.25;12.5;123.75
191.25;12.5;128.75
213.75;12.5;101.25
213.75;12.5;106.25
213.75;12.5;186.25
236.25;12.5;78.75
236.25;12.5;83.75
236.25;12.5;88.75
236.25;12.5;163.75
258.75;12.5;61.25
258.75;12.5;66.25
258.75;12.5;136.25
258.75;12.5;141.25
281.25;12.5;48.75
281.25;12.5;108.75
281.25;12.5;113.75
303.75;12.5;31.25
303.75;12.5;86.25
326.25;12.5;8.75
326.25;12.5;58.75
348.75;12.5;351.25
348.75;12.5;36.25
11.25;12.5;328.75
11.25;12.5;13.75
33.75;12.5;306.25
33.75;12.5;351.25
56.25;12.5;283.75
78.75;12.5;311.25
90;17.5;225
90;17.5;235
90;17.5;240
90;17.5;310
106.3636;17.5;223.6364
106.3636;17.5;293.6364
122.7273;17.5;192.2727
122.7273;17.5;197.2727
122.7273;17.5;202.2727
270;17.5;45
270;17.5;50
286.3636;17.5;28.6364
286.3636;17.5;33.6364
286.3636;17.5;38.6364
286.3636;17.5;108.6364
286.3636;17.5;113.6364
302.7273;17.5;27.2727
302.7273;17.5;87.2727
302.7273;17.5;92.2727
319.0909;17.5;10.9091
319.0909;17.5;15.9091
319.0909;17.5;70.9091
335.4545;17.5;359.5455
351.8182;17.5;33.1818
8.1818;17.5;331.8182
8.1818;17.5;16.8182
24.5455;17.5;315.4545
24.5455;17.5;0.45455
40.9091;17.5;299.0909
57.2727;17.5;282.7273
57.2727;17.5;332.7273
73.6364;17.5;316.3636
96.4286;22.5;218.5714
96.4286;22.5;223.5714
96.4286;22.5;228.5714
302.1429;22.5;12.8571
302.1429;22.5;17.8571
302.1429;22.5;97.8571
315;22.5;5
315;22.5;10
315;22.5;80
315;22.5;85
327.8571;22.5;2.1429
327.8571;22.5;62.1429
340.7143;22.5;354.2857
340.7143;22.5;49.2857
353.5714;22.5;341.4286
353.5714;22.5;36.4286
6.4286;22.5;328.5714
6.4286;22.5;23.5714
19.2857;22.5;315.7143
19.2857;22.5;10.7143
32.1429;22.5;302.8571
32.1429;22.5;357.8571
45;22.5;290
45;22.5;345
57.8571;22.5;277.1429
70.7143;22.5;259.2857
70.7143;22.5;264.2857
70.7143;22.5;324.2857
83.5714;22.5;241.4286
83.5714;22.5;246.4286
83.5714;22.5;316.4286
319.0909;27.5;355.9091
319.0909;27.5;0.90909
319.0909;27.5;80.9091
330;27.5;345
330;27.5;350
330;27.5;355
330;27.5;65
330;27.5;70
340.9091;27.5;344.0909
340.9091;27.5;349.0909
340.9091;27.5;54.0909
340.9091;27.5;59.0909
351.8182;27.5;338.1818
351.8182;27.5;43.1818
2.7273;27.5;327.2727
2.7273;27.5;27.2727
13.6364;27.5;321.3636
13.6364;27.5;16.3636
24.5455;27.5;310.4545
24.5455;27.5;5.4545
35.4545;27.5;299.5455
35.4545;27.5;359.5455
46.3636;27.5;283.6364
46.3636;27.5;288.6364
46.3636;27.5;348.6364
57.2727;27.5;272.7273
57.2727;27.5;342.7273
68.1818;27.5;246.8182
68.1818;27.5;251.8182
68.1818;27.5;256.8182
68.1818;27.5;261.8182
68.1818;27.5;331.8182
79.0909;27.5;235.9091
79.0909;27.5;240.9091
79.0909;27.5;245.9091
343.8462;32.5;331.1538
353.0769;32.5;321.9231
353.0769;32.5;326.9231
353.0769;32.5;46.9231
2.3077;32.5;312.6923
2.3077;32.5;317.6923
2.3077;32.5;322.6923
2.3077;32.5;32.6923
2.3077;32.5;37.6923
11.5385;32.5;303.4615
11.5385;32.5;308.4615
11.5385;32.5;313.4615
11.5385;32.5;28.4615
20.7692;32.5;294.2308
20.7692;32.5;299.2308
20.7692;32.5;304.2308
20.7692;32.5;19.2308
30;32.5;285
30;32.5;290
30;32.5;295
30;32.5;10
39.2308;32.5;275.7692
39.2308;32.5;280.7692
39.2308;32.5;285.7692
39.2308;32.5;0.76923
48.4615;32.5;266.5385
48.4615;32.5;271.5385
48.4615;32.5;276.5385
142.16;2.6339;352.9703
45.0357;89.6312;87.4675
134.7938;92.6471;359.6608
139.2448;2.6917;265.9175
315.251;87.2887;180.2985
135.1507;92.6378;179.8063
225.2015;90.2014;2.6821
325.6524;177.4665;280.586
225.0556;90.2155;272.5532
320.0403;87.3312;269.9723
139.9573;92.7526;0.15636
142.6233;2.6379;87.2997
140.8826;2.5071;358.91
229.9164;90.3624;92.7138
140.0552;92.6335;179.9842
319.8213;177.3751;269.8318
49.8711;89.954;267.3897
49.9669;89.8997;357.3786
144.6883;92.6177;359.9792
234.6828;89.618;182.5971
234.724;89.9538;272.636
313.5177;177.3343;78.787
54.6467;90.0856;177.2932
54.6938;90.2586;87.422
143.7033;2.6964;5.9358
59.6513;90.6949;87.4036
135.3299;2.5301;14.4173
215.3494;90.7041;92.5279
305.3053;87.5452;90.837
215.5391;90.5595;2.4732
318.5106;177.5133;8.133
310.2115;87.374;270.4822
130.1674;92.5434;359.4671
310.2379;87.2669;270.1705
130.1795;92.6222;89.6916
141.1805;2.7641;349.128
45.0708;88.5192;182.37
135.0183;87.7715;88.4928
225.0468;91.4787;267.7772
280.3905;2.5913;34.5854
96.399;177.3495;51.3811
224.9553;91.4058;177.7939
45.0806;88.5603;272.3396
134.9575;87.7597;88.4941
314.9984;92.1922;181.535
44.9296;88.4371;182.1416
139.8831;87.8593;88.3251
140.0334;87.8266;178.2696
139.8081;87.9866;358.317
319.9859;92.0008;181.7621
139.7977;87.8951;88.3628
282.4835;2.7489;217.3566
139.9247;88.084;268.2459
229.9063;91.6592;87.7926
229.9955;91.7566;357.9589
139.9857;87.8322;358.3415
234.7152;91.7862;177.9976
54.75;88.1388;1.8974
283.4664;2.6517;131.331
276.4942;2.5956;138.1833
234.7127;91.8402;357.9127
324.9536;91.7479;1.8512
144.8047;88.04;358.0814
329.7801;91.881;2.055
239.6413;92.0783;358.2663
99.5407;177.354;309.9421
99.9999;177.414;220.2361
210.4889;90.8121;267.3324
120.5381;87.4736;358.9953
279.8664;2.7274;115.5421
125.378;87.5117;359.0522
305.3142;92.4387;181.2317
215.3369;90.9861;267.4825
310.207;92.456;271.2816
96.2696;177.2432;146.1037
220.2663;91.2485;357.4438
310.1144;92.3253;91.2954
281.3564;2.6427;208.8649
310.3651;92.3108;1.3463
278.9412;2.6353;211.1897
45.0007;92.7956;1.0179
209.6995;177.0479;344.6633
225.2043;87.3063;89.3482
210.794;177.0849;255.876
225.0539;87.2475;269.2458
208.0028;176.9746;342.8933
28.0408;2.9258;107.1748
205.953;177.1731;70.9792
44.9668;92.7129;90.8454
315.1974;90.9394;267.0519
45.1172;92.6937;90.8624
45.1881;92.7239;180.9035
314.9687;91.1329;267.1681
27.5864;3.0633;197.3087
315.0424;90.8146;87.2836
206.9793;177.117;161.8986
224.9807;87.2397;269.3402
135.1003;89.2612;272.7815
229.8591;87.2448;88.8988
319.9901;91.04;177.4042
230.1243;87.2981;88.9493
26.1386;2.8177;203.8049
229.7967;87.4103;88.8743
230.1815;87.3479;358.8898
139.9571;88.7077;182.5479
139.8846;88.9062;92.7404
50.0031;92.6032;90.9565
29.5678;2.8494;290.437
50.061;92.6625;181.2435
49.9937;92.5206;271.1644
207.8198;177.1868;248.0094
206.9213;177.1182;246.8949
29.0179;2.8744;20.8751
211.0034;177.1118;161.1024
320.0497;90.9593;177.1038
144.5958;88.689;272.5891
54.8307;92.6626;1.109
324.8599;91.5226;87.4455
54.6977;92.5404;91.3937
144.8403;88.6736;272.6642
54.837;92.5929;1.271
28.5078;2.9683;26.1615
234.8623;87.4327;178.7157
54.6906;92.692;181.3233
234.8479;87.4415;358.6589
30.4401;2.8137;24.4379
204.7096;177.183;329.9856
212.8277;176.9814;333.3438
329.522;91.802;177.5466
329.7371;91.5368;267.5684
210.2538;177.2277;60.66
27.7356;2.8098;301.8435
329.6186;91.3623;87.5629
64.4904;92.3699;271.7418
334.449;91.9119;177.8604
210.468;87.0898;359.8991
30.5344;92.9721;269.9358
125.5118;89.6592;182.8741
215.3511;87.1726;89.5233
305.1856;90.5481;87.2152
35.3823;92.943;0.35177
215.3696;87.1673;359.6937
35.3743;92.8642;0.46762
220.2601;87.164;269.3082
220.3052;87.2528;269.0909
310.0196;90.7164;267.1232
310.3093;90.7487;357.1795
31.31;2.9002;278.7891
40.3063;92.8243;90.7039
220.2086;87.1853;359.2048
40.1292;92.8222;180.5523
130.2374;89.3167;182.9094
40.398;92.8391;181.0362
207.9641;177.1438;77.7849
40.203;92.935;270.5009
278.9414;172.5338;233.6956
315.2357;83.8025;265.6544
45.1099;94.4738;263.8374
135.5072;96.0724;274.4485
44.9159;94.5857;83.8425
279.0529;172.4821;139.0724
140.2759;95.629;4.9713
278.9743;172.424;48.8494
140.2596;95.7717;274.931
140.2763;95.7905;274.9864
99.4342;7.6353;135.2848
325.0498;84.5631;354.558
234.7846;84.471;275.2903
145.2256;95.2978;95.5344
150.0446;94.8496;275.8725
330.1108;85.1572;174.0798
215.2415;86.6722;186.9265
305.5052;83.1044;86.5718
279.0101;172.5905;148.7565
220.3354;86.1577;6.635
40.2828;93.8414;353.455
224.9758;88.9751;277.1829
135.1579;97.0806;0.99943
315.3325;82.865;358.945
308.2183;172.6927;263.2435
127.0801;7.2907;97.7647
127.0451;7.4515;187.8943
229.7713;88.4986;187.1195
49.8604;91.4529;262.6822
140.0787;97.2269;271.5234
307.5587;172.6381;347.7212
125.7455;7.3745;194.1669
229.838;88.4617;97.1048
324.8956;83.0737;177.8924
144.9213;96.9457;2.2788
54.7801;92.2219;353.1174
308.6986;172.7048;254.0537
239.4396;87.3983;186.5778
239.4873;87.2361;6.901
215.3499;90.3073;187.2033
215.3539;90.1805;97.3022
126.9701;7.2628;3.3247
220.226;89.6836;97.4276
127.7804;7.3274;92.5385
167.6002;7.0716;240.9443
168.2121;7.3505;240.7558
318.6017;83.8951;93.5115
318.575;83.7363;273.4773
144.5803;96.6851;357.0563
347.0257;172.8056;112.1903
41.6582;85.6198;174.2701
169.0004;7.1758;232.5577
347.664;172.889;35.8793
30.5705;172.8249;161.9061
318.4074;87.7559;96.8119
31.7764;172.7661;72.998
318.4349;87.6588;6.8672
29.8805;172.9212;155.1497
144.7034;92.7449;173.6498
211.6802;7.0476;9.9296
221.7699;97.1511;181.2976
41.5981;83.1336;268.3855
224.9242;96.4148;176.6419
72.3246;172.9236;297.2385
315.4426;93.3518;96.2819
135.394;86.7452;263.6315
49.7662;83.298;92.6325
319.9839;92.7229;276.7714
320.1415;92.675;276.7457
49.7662;83.345;2.7085
234.7164;96.9009;357.9588
144.9786;87.8196;353.0825
144.7488;89.0214;263.0288
40.1189;83.9093;3.763
252.7417;7.2332;237.3115
130.3412;85.9153;84.0467
225.0257;92.827;83.1737
292.8418;7.3979;292.0962
293.1149;7.4951;111.9954
44.9285;87.0894;6.8629
315.279;96.9061;2.9198
135.2139;83.1407;177.2537
44.812;86.9968;6.9315
315.5169;96.8338;272.8829
292.4459;7.3384;117.5483
112.552;172.5606;332.5602
49.5916;86.7718;96.6759
139.9815;83.4988;86.625
112.8545;172.6404;242.8248
319.9809;96.5676;273.4208
49.61;86.6366;6.5901
112.3126;172.5431;62.4118
145.1494;83.543;176.0906
145.1692;83.6729;356.0479
144.9416;83.7917;265.9537
234.5887;94.0653;263.74
54.663;86.101;276.2041
292.4898;7.2837;212.3638
239.4601;94.3857;354.1733
239.3228;94.4318;173.9705
291.9986;7.4434;307.6481
125.5625;82.7716;88.3348
293.7612;7.4488;11.5708
215.3492;91.647;262.5424
35.2511;88.3209;277.3448
310.5066;97.1944;2.2443
310.3647;97.0715;272.1962
40.0342;87.7139;277.1893
113.9443;172.5548;343.6383
130.5821;82.9522;87.6862
130.471;82.8746;357.807
225.1588;87.9258;262.8234
152.651;172.3475;17.296
152.4757;172.3749;107.3933
225.3202;87.8128;352.7414
332.3396;7.7811;162.7098
332.1874;7.6781;162.865
225.1778;87.7153;352.7895
225.0944;87.8806;262.6972
225.1907;87.8056;262.698
314.8824;97.2705;357.9715
225.0635;87.9017;82.6148
225.1299;87.8855;352.5288
225.1767;87.8483;82.8045
45.3458;92.2299;187.54
314.9213;97.262;177.7169
135.0112;82.6038;2.3281
314.7807;97.3786;177.6719
333.9264;7.6774;256.045
319.9051;97.2512;178.3323
139.827;82.5843;91.4484
331.9172;7.6244;347.9924
151.8867;172.2666;102.072
229.9043;88.3691;172.703
319.6749;97.4778;268.3586
319.8548;97.4532;88.4376
229.9864;88.3918;262.4876
139.8645;82.5943;91.6169
50.0435;91.5547;97.3785
319.7825;97.4568;88.5361
152.4158;172.5665;102.4806
230.1543;88.3258;82.5242
152.2289;172.2005;192.2508
230.0337;88.359;172.6414
139.8539;82.6179;1.6809
54.9138;91.042;187.6052
54.8728;90.9397;187.4433
144.7507;82.475;90.8996
332.8833;7.5215;351.8048
332.4859;7.5249;172.3792
332.1806;7.5863;82.6341
330.6903;7.5059;84.0865
333.0096;7.6702;351.7912
54.776;90.9003;97.5994
151.3494;172.542;276.5113
151.9823;172.2749;277.1533
55.152;90.8619;277.4041
152.9073;172.4455;93.2651
331.2178;7.5993;88.2488
239.6358;89.5499;262.3686
151.634;172.5074;91.9749
239.6681;89.8001;82.4949
151.1958;172.4683;91.5018
64.4327;89.767;97.5447
334.6158;97.3827;180.2837
210.7008;86.2207;353.56
30.8262;94.0093;96.5067
210.5897;84.895;353.4647
152.567;172.2672;27.2835
332.0061;7.4511;243.3123
152.4204;172.4055;207.1672
125.0967;83.1977;3.4256
331.7754;7.6177;153.5504
125.0376;83.0355;3.5343
305.0541;96.7176;86.6602
40.4355;92.792;276.9763
151.9952;172.3444;21.7945
40.252;92.6222;187.0842
332.8411;7.6504;337.4221
220.2957;87.1539;82.9412
310.0052;97.2284;267.1788
332.8996;7.6687;247.2846
309.9983;96.9617;267.2556
331.5868;7.6212;338.5168
40.4152;92.9606;7.1252
130.0973;82.9687;92.7091
40.4006;92.9325;187.1272
220.313;87.2421;173.1166
190.869;172.3013;235.9284
314.8972;94.4433;173.5908
225.3237;83.7564;265.3375
189.8889;172.3987;54.7539
45.2434;96.3891;274.4165
134.8793;85.5602;186.289
191.7373;172.1536;146.6447
225.2016;83.6311;355.6354
190.1852;172.2571;235.067
314.7572;94.3491;173.7155
190.4262;172.273;235.3329
45.3213;96.4024;94.378
314.7511;94.3641;353.7054
225.1795;83.7695;175.5407
314.7265;94.4328;263.5637
45.263;96.4053;4.3226
314.628;94.4574;173.6765
314.8067;94.2733;83.5278
45.3199;96.2643;184.1796
225.2464;83.7979;85.6568
135.0993;85.5288;186.141
190.3578;172.3096;55.3732
190.0327;172.1975;145.1089
10.063;7.6616;214.9409
11.2958;7.7738;304.1641
134.7086;85.4795;6.4082
230.1718;84.061;174.99
50.2306;95.9482;184.902
50.3667;95.8899;94.8838
230.0305;84.0223;355.0719
319.6508;94.7992;173.9015
50.0659;95.7944;95.1032
230.2685;84.2577;354.9708
230.2902;84.1361;174.9804
190.4982;172.2632;230.5508
50.2615;96.0425;4.8878
190.1701;172.2318;230.2354
139.7671;85.1201;95.9218
49.9771;96.1221;274.8702
50.0978;95.9578;4.9595
319.7225;94.7456;264.1141
139.6503;85.0548;185.8961
10.9134;7.7534;129.0036
230.2997;83.8847;355.1686
50.2023;95.8684;94.9539
230.2692;84.0374;355.1945
10.6098;7.5362;39.2623
10.3372;7.7079;219.6488
50.2001;96.0607;94.8526
230.2628;84.1396;265.0597
139.6535;85.1157;96.0231
144.4655;84.6286;5.7541
191.3503;172.2624;136.4503
234.9772;84.5144;174.6045
324.7;95.2918;174.6111
54.9212;95.3285;95.4411
324.4794;95.3306;174.3851
235.0074;84.4593;354.6424
190.1963;172.2805;135.367
10.9353;7.6684;133.8951
144.7638;84.5805;5.3653
144.4411;84.5857;5.4801
144.4765;84.7102;275.3679
324.4902;95.3014;174.442
55.1281;95.5273;95.2728
192.5142;172.1978;137.5987
189.8985;172.2452;315.136
55.1124;95.4005;5.257
11.4694;7.5888;223.3786
190.3814;172.312;130.6475
149.4181;84.2526;184.9351
10.5161;7.7566;139.0326
190.6672;172.4126;220.9511
329.3767;95.7934;264.8367
329.4893;95.8761;355.0827
190.2284;172.2523;40.5492
10.1494;7.6169;229.3225
59.8868;95.0722;96.1258
334.1824;96.2008;85.4565
245.0251;85.5405;353.8911
244.9099;85.5106;263.656
189.5955;172.4179;69.1859
120.5079;87.1995;187.1121
30.7785;97.2088;92.6435
305.0868;93.3029;352.9647
10.3748;7.8138;204.7916
305.0774;93.1748;353.0811
215.7169;83.0255;176.7105
215.4817;82.8215;356.7169
215.6332;83.1555;356.7083
12.1444;7.6725;23.1658
9.8377;7.6766;295.3836
125.0109;86.905;97.2052
220.3565;83.3148;356.2184
10.3113;7.7066;119.8364
220.3447;83.2357;266.0162
129.8898;86.201;96.6471
10.6425;7.7277;119.529
40.4875;96.7879;183.7722
190.4605;172.4831;150.138
220.4202;83.2723;175.8568
189.5535;172.2473;329.2849
9.8361;7.7457;30.336
220.5042;83.2269;86.1211
40.391;96.6776;183.9103
10.5596;7.7074;119.5125
40.3759;96.7283;273.9209
9.8343;7.8189;120.3892
220.6177;83.1982;86.0274
191.7784;172.1993;151.512
9.2785;7.8341;301.0839
40.2429;96.8097;183.7651
135.2483;91.2403;277.5349
135.1427;91.2517;97.3373
315.2447;88.4628;172.5574
225.1578;82.8283;181.4655
55.0334;7.5567;260.2325
315.4477;88.6367;262.6506
44.932;97.345;178.3472
225.1273;82.731;271.4112
45.153;97.3442;178.6649
225.0542;82.7262;181.212
315.0103;88.5863;262.726
225.0837;82.5968;181.5493
135.23;91.5674;187.3331
45.0079;97.2343;178.5352
236.4307;172.4654;281.3698
135.0454;91.3823;187.2628
225.1588;82.7539;90.9799
135.1184;91.1754;97.389
135.3138;91.7593;187.2784
224.9392;82.7756;271.3076
45.0658;97.3169;268.6332
235.7535;172.6441;190.5561
135.1389;91.2918;7.2319
135.1318;91.484;7.3301
57.0067;7.4785;78.1897
56.2125;7.5021;348.8333
315.2299;88.4968;352.6924
135.3249;91.3243;277.4309
55.9211;7.2984;84.0478
140.1244;90.6373;7.4107
49.8362;97.4719;359.3903
319.9757;89.0832;82.4644
49.9284;97.3056;269.2054
49.989;97.3529;359.3353
229.9148;82.4921;90.6225
229.8635;82.6419;90.7319
56.0893;7.3047;83.7222
140.1031;90.5819;97.4551
235.3961;172.4648;95.3817
50.077;97.56;359.3066
57.3688;7.4873;82.5278
233.9713;172.4843;4.1117
237.5572;172.553;7.5292
50.1273;97.4809;359.2775
49.9796;97.6231;89.2402
237.5493;172.4462;277.6766
49.9038;97.4535;358.9113
55.5681;7.4414;174.3661
319.9897;89.061;352.7665
50.0159;97.2401;89.0685
238.9121;172.574;9.0486
140.0959;90.6963;187.431
229.8369;82.5832;270.8717
50.011;97.3338;179.2405
230.061;82.6347;90.8383
139.8465;90.7114;7.4835
320.0483;89.2076;172.4918
237.7025;172.4774;277.7606
234.8647;82.6376;89.9789
234.6325;82.6336;270.2978
234.7117;82.5261;270.2146
54.8345;97.5333;89.7631
144.8033;90.2119;7.3713
325.0502;89.619;262.6854
57.0802;7.395;177.8233
237.0207;172.5251;181.9968
55.6359;7.3762;179.1827
56.6053;7.603;88.2409
55.7008;7.4713;179.156
324.8512;89.7637;262.5074
144.8548;90.0801;187.5323
54.9504;7.3956;269.9008
234.8923;82.3723;90.2682
55.0286;7.3293;359.9278
234.8314;82.6241;270.3059
233.2093;172.5866;88.5302
234.7946;82.6318;90.1149
236.9415;172.5222;2.0064
234.7683;172.5701;179.9867
324.8879;89.8157;262.419
329.8076;90.2805;172.4836
329.583;90.4366;82.654
239.7249;82.443;89.3744
236.5274;172.5013;356.8129
329.7669;90.4603;172.5299
149.573;89.5248;97.4253
234.0421;172.5326;264.4688
239.5984;82.4739;359.181
55.3531;7.4887;274.4785
149.5494;89.2753;97.4872
57.1568;7.4501;92.6136
334.3786;90.9302;262.705
154.4004;89.0262;97.2692
236.6208;172.5673;262.1145
334.4909;91.0197;82.5698
300.8513;86.6297;173.396
120.7269;93.3539;6.6166
300.7009;87.0978;263.195
30.4603;96.7338;87.1385
305.5249;87.2847;353.0748
215.1681;83.0887;92.7682
35.3875;96.8523;267.1268
234.2024;172.3905;108.7066
35.2636;97.1421;357.5356
215.2439;83.034;92.5508
234.497;172.4887;289.1035
55.1032;7.5463;160.3476
215.2487;83.0935;182.8189
125.7064;92.7704;276.9255
220.2024;82.8372;182.1253
237.2899;172.4601;287.1154
40.1528;97.2193;268.1182
56.9697;7.52;343.2667
40.1112;97.1898;358.1772
235.2403;172.5276;195.0849
310.468;87.8965;262.8726
130.436;92.1851;7.264
54.508;7.5955;255.6101
130.4612;91.9685;7.3055
130.3224;92.0766;97.1556
310.4619;88.0256;172.811
220.2196;82.6853;92.1765
237.5066;172.4724;17.3227
57.127;7.5278;253.1097
130.4733;91.9955;7.1808
234.706;172.5865;284.6243
220.1527;82.8309;272.0621
310.4052;87.9216;262.7345
40.097;96.8898;267.4551
99.8382;12.2599;35.2225
224.4617;82.9301;100.245
135.9032;100.0336;7.2394
99.938;12.2638;305.0339
135.6657;99.9394;186.8869
320.4694;80.6283;172.0863
49.4013;97.9006;260.7323
49.4684;97.6981;350.508
320.6959;80.6356;82.1046
280.1716;167.8402;140.3299
234.105;81.1359;278.7786
99.3297;12.2735;45.5282
145.2535;98.7529;98.5684
145.6124;98.7294;8.6671
279.3268;167.5902;219.848
330.3667;82.0841;170.449
310.674;79.2581;353.6953
130.8598;100.4684;276.2321
39.9298;95.9288;169.624
315.483;78.2907;177.3016
315.3913;78.075;87.2787
